user_id,recommended_offer
587373,Free meal
587459,10% off next trip
587470,10% off next trip
587483,Meal voucher
587538,Free child ticket
587577,Free meal
587675,Free meal
587698,10% off next trip
587753,10% off next trip
587754,10% off next trip
587802,Meal voucher
587810,Free meal
587899,Free meal
588013,Free meal
588048,10% off next trip
588103,10% off next trip
588313,10% off next trip
588355,10% off next trip
588370,Free meal
588386,Meal voucher
588391,Free child ticket
588414,Free meal
588497,Meal voucher
588507,Meal voucher
588582,Free meal
588677,10% off next trip
588732,Free meal
588797,Free child ticket
588820,Meal voucher
588893,Free meal
588919,Free meal
588970,Meal voucher
589121,10% off next trip
589140,Free meal
589154,Free meal
589162,Meal voucher
589164,Meal voucher
589171,Meal voucher
589228,10% off next trip
589259,Free meal
589306,10% off next trip
589311,Meal voucher
589404,10% off next trip
589405,10% off next trip
589414,10% off next trip
589489,Meal voucher
589539,Meal voucher
589630,Free child ticket
589650,Free meal
589758,10% off next trip
589775,10% off next trip
589812,Free meal
589868,10% off next trip
589977,10% off next trip
589995,Free meal
590040,Meal voucher
590077,Meal voucher
590095,Free meal
590103,10% off next trip
590123,Meal voucher
590130,10% off next trip
590163,Free child ticket
590202,Free meal
590227,Free meal
590230,10% off next trip
590379,Free meal
590394,Meal voucher
590397,Meal voucher
590400,Free meal
590404,Free child ticket
590412,10% off next trip
590420,Meal voucher
590429,Free meal
590434,Free meal
590442,10% off next trip
590468,Meal voucher
590471,10% off next trip
590558,Free meal
590659,Meal voucher
590697,Free meal
590744,10% off next trip
590829,10% off next trip
590843,Meal voucher
590905,Free meal
590922,Meal voucher
590954,10% off next trip
590967,Meal voucher
590981,10% off next trip
591003,Meal voucher
591097,10% off next trip
591155,Meal voucher
591255,10% off next trip
591381,Free meal
591433,10% off next trip
591478,Meal voucher
591582,Meal voucher
591593,10% off next trip
591599,10% off next trip
591714,10% off next trip
591746,Free meal
591835,10% off next trip
591888,10% off next trip
592035,Free child ticket
592082,10% off next trip
592132,10% off next trip
592158,10% off next trip
592221,Free meal
592366,Free meal
592371,Meal voucher
592372,Free meal
592399,10% off next trip
592403,Free meal
592445,Free child ticket
592491,Free meal
592598,Free child ticket
592707,10% off next trip
592792,10% off next trip
592833,Free child ticket
592886,Free meal
592929,Meal voucher
592958,10% off next trip
593020,10% off next trip
593244,Meal voucher
593350,Free child ticket
593385,Free child ticket
593386,Meal voucher
593401,10% off next trip
593494,10% off next trip
593536,Meal voucher
593632,Meal voucher
593672,Free meal
593719,Meal voucher
593786,10% off next trip
593910,Free meal
594000,Meal voucher
594027,10% off next trip
594042,Free meal
594103,Free meal
594123,Free meal
594146,Meal voucher
594188,Free child ticket
594238,10% off next trip
594406,Free meal
594410,Meal voucher
594446,Meal voucher
594503,Meal voucher
594644,10% off next trip
594695,Meal voucher
594737,10% off next trip
594824,10% off next trip
594875,Meal voucher
594892,Free meal
594914,Meal voucher
594948,Meal voucher
594985,Meal voucher
595026,Free meal
595087,Meal voucher
595122,Meal voucher
595123,Meal voucher
595126,Meal voucher
595171,10% off next trip
595183,Free meal
595184,10% off next trip
595257,Meal voucher
595284,Meal voucher
595386,Meal voucher
595414,Meal voucher
595431,Meal voucher
595442,10% off next trip
595527,Meal voucher
595587,Free child ticket
595624,Free meal
595626,10% off next trip
595740,Free child ticket
595852,10% off next trip
595861,Free meal
595897,Meal voucher
595958,Meal voucher
596103,Free meal
596153,10% off next trip
596186,Free meal
596220,Meal voucher
596222,Free meal
596335,Free meal
596349,Meal voucher
596361,Meal voucher
596409,10% off next trip
596505,Free meal
596732,Free child ticket
596820,10% off next trip
596856,Meal voucher
596863,Free child ticket
597003,10% off next trip
597010,Meal voucher
597029,Free meal
597300,Free child ticket
597410,Meal voucher
597434,10% off next trip
597498,10% off next trip
597510,Free meal
597734,10% off next trip
597836,10% off next trip
597878,10% off next trip
597946,10% off next trip
597954,10% off next trip
598069,Meal voucher
598075,10% off next trip
598185,Free child ticket
598233,Free child ticket
598265,Free meal
598276,Meal voucher
598306,Free meal
598526,10% off next trip
598533,Free child ticket
598590,10% off next trip
598687,Meal voucher
598691,Meal voucher
598692,Meal voucher
598715,10% off next trip
598832,10% off next trip
598881,Meal voucher
598911,Free meal
598945,Free meal
599065,Free child ticket
599239,Meal voucher
599311,10% off next trip
599335,Meal voucher
599348,10% off next trip
599437,10% off next trip
599454,10% off next trip
599649,Free child ticket
599765,Meal voucher
599833,Meal voucher
599927,Free meal
600011,10% off next trip
600018,10% off next trip
600057,Meal voucher
600078,10% off next trip
600163,Meal voucher
600265,Meal voucher
600304,10% off next trip
600351,Free meal
600395,10% off next trip
600444,10% off next trip
600515,10% off next trip
600561,Free meal
600605,Meal voucher
600648,Free meal
600690,Meal voucher
600750,10% off next trip
600796,Meal voucher
600833,Meal voucher
600842,10% off next trip
600886,Meal voucher
600926,Meal voucher
600930,10% off next trip
601104,Free meal
601116,Meal voucher
601158,10% off next trip
601282,10% off next trip
601582,Free meal
601673,10% off next trip
601882,10% off next trip
601894,10% off next trip
601917,10% off next trip
602120,Meal voucher
602190,Meal voucher
602323,10% off next trip
602433,10% off next trip
602476,Meal voucher
602478,Meal voucher
602598,Meal voucher
602656,10% off next trip
602734,10% off next trip
602748,10% off next trip
602769,10% off next trip
602793,10% off next trip
602827,10% off next trip
602918,Meal voucher
602921,Free meal
602925,Free meal
602946,Meal voucher
602953,10% off next trip
602962,Meal voucher
603053,10% off next trip
603100,Meal voucher
603160,10% off next trip
603278,10% off next trip
603345,10% off next trip
603440,Free meal
603515,Meal voucher
603592,Free meal
603635,Meal voucher
603715,Free meal
603809,10% off next trip
603875,Meal voucher
603883,10% off next trip
604136,Meal voucher
604355,Free meal
604388,10% off next trip
604617,Meal voucher
604688,10% off next trip
604840,Free meal
604982,Free meal
605004,10% off next trip
605096,10% off next trip
605136,Meal voucher
605311,Free child ticket
605439,Meal voucher
605494,10% off next trip
605558,Meal voucher
605578,Meal voucher
605607,10% off next trip
605615,10% off next trip
605619,10% off next trip
605776,Free meal
605780,10% off next trip
605878,Meal voucher
605945,Free child ticket
606041,Meal voucher
606060,Meal voucher
606094,Meal voucher
606161,Free meal
606290,Free meal
606333,Meal voucher
606362,Free meal
606568,10% off next trip
606635,Meal voucher
606648,10% off next trip
606762,10% off next trip
606862,Meal voucher
606930,10% off next trip
607017,Meal voucher
607028,Meal voucher
607152,10% off next trip
607270,Free meal
607280,Meal voucher
607350,Meal voucher
607524,Meal voucher
607626,Meal voucher
607706,Meal voucher
607799,10% off next trip
607931,10% off next trip
607949,Meal voucher
607998,10% off next trip
608039,10% off next trip
608086,Free meal
608287,Meal voucher
608296,Free meal
608343,10% off next trip
608478,Meal voucher
608520,Meal voucher
608521,10% off next trip
608629,10% off next trip
608725,10% off next trip
608727,Meal voucher
608764,10% off next trip
608820,Free child ticket
608823,Meal voucher
608860,Meal voucher
608866,Free meal
609051,Free child ticket
609102,10% off next trip
609167,10% off next trip
609228,Meal voucher
609230,10% off next trip
609236,Meal voucher
609240,10% off next trip
609243,Free child ticket
609262,Free meal
609393,Free meal
609413,10% off next trip
609673,10% off next trip
609720,10% off next trip
609763,10% off next trip
609800,10% off next trip
609817,10% off next trip
609868,10% off next trip
610144,Meal voucher
610226,Free meal
610280,Meal voucher
610294,Free meal
610306,Meal voucher
610338,Free child ticket
610395,Free meal
610474,Free meal
610482,Free meal
610492,10% off next trip
610670,10% off next trip
610763,10% off next trip
610793,10% off next trip
610806,Meal voucher
610909,Free meal
611065,Free meal
611087,Meal voucher
611126,Free child ticket
611177,Free child ticket
611251,10% off next trip
611371,Free meal
611583,10% off next trip
611839,Meal voucher
611852,Free meal
611887,Meal voucher
611954,10% off next trip
612002,Meal voucher
612128,Free meal
612175,Free meal
612236,10% off next trip
612685,10% off next trip
612797,Free meal
612812,Meal voucher
613164,Meal voucher
613275,10% off next trip
613383,10% off next trip
613442,10% off next trip
613655,10% off next trip
613874,Free meal
613921,10% off next trip
613941,Meal voucher
614033,10% off next trip
614092,Meal voucher
614111,Meal voucher
614165,Free meal
614311,10% off next trip
614412,10% off next trip
614549,10% off next trip
614632,Meal voucher
614668,Free child ticket
614748,Free child ticket
614814,Meal voucher
614828,Free meal
614918,10% off next trip
614933,Free meal
615006,Meal voucher
615266,10% off next trip
615307,Free meal
615674,Meal voucher
615749,10% off next trip
615783,10% off next trip
615922,Meal voucher
616125,10% off next trip
616222,Free meal
616461,Free meal
616470,10% off next trip
616491,Free meal
616518,10% off next trip
616715,10% off next trip
616718,Meal voucher
616752,Free meal
616789,Meal voucher
616795,10% off next trip
616802,10% off next trip
616992,Free meal
617052,Free child ticket
617125,10% off next trip
617199,Free meal
617402,Free meal
617407,Free child ticket
617458,10% off next trip
617506,Free meal
617743,Meal voucher
617878,10% off next trip
617964,10% off next trip
617994,Meal voucher
618063,10% off next trip
618088,Free meal
618157,Free child ticket
618181,10% off next trip
618201,Free meal
618266,Free meal
618308,10% off next trip
618343,Meal voucher
618392,Meal voucher
618418,10% off next trip
618429,10% off next trip
618535,Free child ticket
618664,10% off next trip
618759,Meal voucher
618780,10% off next trip
618815,Meal voucher
618881,10% off next trip
619079,10% off next trip
619109,Meal voucher
619218,10% off next trip
619321,10% off next trip
619362,10% off next trip
619432,Meal voucher
619520,10% off next trip
619615,10% off next trip
619918,10% off next trip
619971,10% off next trip
619983,10% off next trip
620033,10% off next trip
620274,10% off next trip
620300,10% off next trip
620382,Meal voucher
620394,Free meal
620453,Free child ticket
620690,Meal voucher
620719,Meal voucher
620884,10% off next trip
620972,Free meal
620991,10% off next trip
621072,Meal voucher
621081,10% off next trip
621085,Meal voucher
621291,Free meal
621607,10% off next trip
621665,Free child ticket
621811,10% off next trip
621849,Free child ticket
621922,10% off next trip
622149,10% off next trip
622248,Meal voucher
622293,Free meal
622343,10% off next trip
622418,10% off next trip
622708,Meal voucher
622813,10% off next trip
623043,10% off next trip
623077,Meal voucher
623087,Free meal
623142,10% off next trip
623691,Meal voucher
623750,Meal voucher
623815,10% off next trip
623850,Meal voucher
623935,Meal voucher
623941,Meal voucher
623949,Meal voucher
623972,10% off next trip
624198,Meal voucher
624215,Free child ticket
624258,Free meal
624497,Free child ticket
624593,10% off next trip
624636,10% off next trip
624762,Free child ticket
624913,10% off next trip
625030,Free meal
625089,Free meal
625398,Free meal
625400,Free meal
625555,Meal voucher
625597,Meal voucher
625703,10% off next trip
625984,10% off next trip
626318,Meal voucher
626329,10% off next trip
626519,10% off next trip
626520,Free meal
626587,Meal voucher
626645,Free meal
626986,Meal voucher
627041,10% off next trip
627158,10% off next trip
627176,10% off next trip
627436,Meal voucher
627451,10% off next trip
627518,10% off next trip
627617,10% off next trip
627889,Meal voucher
627893,Free meal
627972,Meal voucher
628023,Free meal
628033,Free meal
628570,Free child ticket
628653,Meal voucher
628671,Free child ticket
628694,Meal voucher
628752,10% off next trip
628762,Meal voucher
629345,Meal voucher
629647,10% off next trip
629701,Meal voucher
629725,10% off next trip
629803,Free child ticket
629812,Free meal
629877,Meal voucher
629952,Free meal
630039,Free meal
630097,Meal voucher
630178,Free meal
630267,Free meal
630609,10% off next trip
630694,Free meal
630738,Meal voucher
630992,Meal voucher
631174,10% off next trip
631201,Free meal
631319,Free meal
631388,Meal voucher
631448,Meal voucher
631477,10% off next trip
631787,Meal voucher
631970,10% off next trip
631993,10% off next trip
632136,10% off next trip
632239,10% off next trip
632316,10% off next trip
632425,10% off next trip
632475,Free meal
632631,10% off next trip
632665,Free meal
632749,10% off next trip
632965,Meal voucher
632988,Meal voucher
633183,Free meal
633195,Free meal
633235,Meal voucher
633314,Free meal
633406,Meal voucher
633725,10% off next trip
634130,Free meal
634795,10% off next trip
634824,10% off next trip
635249,10% off next trip
635300,Meal voucher
635303,Free child ticket
635375,Meal voucher
635442,10% off next trip
635576,10% off next trip
635587,10% off next trip
635666,Free meal
635790,10% off next trip
635861,10% off next trip
635949,Meal voucher
636078,10% off next trip
636102,10% off next trip
636251,Meal voucher
636520,Free meal
636524,Meal voucher
636526,Free meal
636739,Free meal
636873,Meal voucher
636874,Meal voucher
636966,Free meal
637075,10% off next trip
637086,Free meal
637421,Free child ticket
637457,10% off next trip
637633,10% off next trip
637687,10% off next trip
638140,Free child ticket
638162,Meal voucher
638565,Meal voucher
638576,Meal voucher
638580,Meal voucher
638598,10% off next trip
638874,10% off next trip
639009,10% off next trip
639168,Free meal
639458,10% off next trip
639510,10% off next trip
639554,10% off next trip
639571,Free meal
639894,Meal voucher
640580,Meal voucher
640649,Meal voucher
640689,Meal voucher
640715,Meal voucher
640849,Meal voucher
640867,Free child ticket
640968,Free meal
641012,10% off next trip
641102,Free meal
641106,Free meal
641310,Free meal
641364,10% off next trip
641529,Meal voucher
641537,10% off next trip
642344,Meal voucher
642553,Free meal
642578,10% off next trip
642679,Free meal
642786,Meal voucher
642820,10% off next trip
643344,10% off next trip
643359,10% off next trip
643469,Meal voucher
643645,Free child ticket
643714,10% off next trip
643929,Free meal
644467,Free child ticket
644784,Meal voucher
644870,Meal voucher
645022,Meal voucher
645047,10% off next trip
645168,10% off next trip
645415,Meal voucher
645664,Meal voucher
645685,10% off next trip
645933,Meal voucher
646257,10% off next trip
646259,Meal voucher
646405,Meal voucher
646424,10% off next trip
646455,Meal voucher
646933,Free meal
646937,Free child ticket
647016,Meal voucher
647555,10% off next trip
647638,10% off next trip
647662,10% off next trip
647674,10% off next trip
647804,Free child ticket
647862,Meal voucher
648379,Meal voucher
648852,10% off next trip
648983,10% off next trip
648990,Meal voucher
649080,10% off next trip
649081,10% off next trip
649208,10% off next trip
649378,10% off next trip
650049,Free child ticket
650055,10% off next trip
650079,Meal voucher
650901,Meal voucher
651030,10% off next trip
651193,Free child ticket
651201,10% off next trip
651269,Meal voucher
651491,10% off next trip
651613,Free child ticket
651675,10% off next trip
651744,Free meal
651805,10% off next trip
651818,10% off next trip
651828,Free child ticket
651941,10% off next trip
652040,10% off next trip
652359,Free meal
652416,Free meal
652527,10% off next trip
652737,Free child ticket
653281,Meal voucher
653332,10% off next trip
653640,Free child ticket
653724,Free meal
653838,10% off next trip
654233,Meal voucher
654259,10% off next trip
654395,Free meal
654687,Meal voucher
654913,Free meal
655051,Free meal
655300,10% off next trip
655499,Meal voucher
656150,Free meal
656346,Meal voucher
656422,Free meal
656471,Free child ticket
656560,Meal voucher
656708,10% off next trip
656873,10% off next trip
656920,10% off next trip
657122,Meal voucher
657343,Free meal
657591,10% off next trip
657629,Meal voucher
657796,Meal voucher
658528,Free meal
658774,Meal voucher
659128,10% off next trip
659161,Free meal
659162,Free child ticket
659360,Meal voucher
659664,10% off next trip
659744,Meal voucher
659832,10% off next trip
660110,10% off next trip
661614,Meal voucher
661639,10% off next trip
661697,Free meal
661930,Meal voucher
662010,Free meal
662535,10% off next trip
662596,Free meal
663017,Free meal
663565,Free meal
664084,10% off next trip
664119,Meal voucher
664401,Meal voucher
664405,10% off next trip
664617,Meal voucher
664663,10% off next trip
664998,10% off next trip
665329,Free meal
665397,Free meal
665505,Meal voucher
665593,Meal voucher
665676,10% off next trip
665746,10% off next trip
665887,Meal voucher
665892,Meal voucher
666049,Free meal
666174,Free meal
666292,Free meal
666718,10% off next trip
667536,10% off next trip
667718,Meal voucher
667916,10% off next trip
667981,Meal voucher
668083,Meal voucher
668172,Free meal
668677,Free meal
668776,Meal voucher
669140,10% off next trip
669155,Meal voucher
669329,Free meal
669348,Meal voucher
669356,Meal voucher
669449,Meal voucher
670471,10% off next trip
670626,10% off next trip
671066,Meal voucher
671151,10% off next trip
671367,Meal voucher
671368,Meal voucher
671975,Meal voucher
671999,Free meal
672009,Free meal
672112,Meal voucher
672468,Free child ticket
673076,10% off next trip
673286,Meal voucher
673874,Meal voucher
674375,Meal voucher
675053,Free meal
675201,Meal voucher
675594,10% off next trip
676373,Meal voucher
676570,Free meal
676762,Meal voucher
677209,10% off next trip
677896,Meal voucher
678536,Meal voucher
678547,Meal voucher
678888,Free meal
679040,10% off next trip
679047,Meal voucher
679066,Meal voucher
679442,Free meal
679611,Meal voucher
679831,10% off next trip
680424,Meal voucher
680735,Free meal
681050,Meal voucher
681581,Free meal
681720,Free meal
682005,Meal voucher
682247,Meal voucher
683014,Free meal
683663,10% off next trip
683976,Meal voucher
683978,10% off next trip
684510,Meal voucher
684521,Free meal
684543,Meal voucher
684764,10% off next trip
684806,Free child ticket
685594,Free meal
685604,Free meal
686165,10% off next trip
686408,Meal voucher
686445,Meal voucher
686509,10% off next trip
686920,Meal voucher
688600,Free meal
689037,Free meal
689374,10% off next trip
689456,Meal voucher
689624,Meal voucher
689984,Meal voucher
690420,10% off next trip
690422,10% off next trip
691334,10% off next trip
691541,10% off next trip
691546,10% off next trip
692510,10% off next trip
693301,10% off next trip
693729,10% off next trip
693765,10% off next trip
695011,10% off next trip
695094,10% off next trip
695132,Free meal
695307,10% off next trip
695557,10% off next trip
696475,Meal voucher
697072,10% off next trip
698291,Meal voucher
698573,Free meal
699411,10% off next trip
700028,Meal voucher
700237,10% off next trip
700289,Meal voucher
700666,Meal voucher
701565,10% off next trip
702595,10% off next trip
702877,Free child ticket
703333,Meal voucher
704652,10% off next trip
704870,Free meal
705215,Free child ticket
705310,10% off next trip
707260,10% off next trip
707525,Free child ticket
708887,Meal voucher
710489,Free meal
711391,Free meal
713557,Meal voucher
714166,Meal voucher
714420,Free child ticket
714504,10% off next trip
714565,10% off next trip
715059,10% off next trip
716337,Meal voucher
716801,Meal voucher
717546,10% off next trip
720819,Meal voucher
720860,Free child ticket
721496,Meal voucher
721552,10% off next trip
721570,Meal voucher
722828,10% off next trip
722939,10% off next trip
724581,10% off next trip
726953,10% off next trip
727886,Free meal
728820,Meal voucher
730639,Meal voucher
732729,Meal voucher
733654,10% off next trip
734565,10% off next trip
735029,Free meal
736075,10% off next trip
739518,Free meal
739734,10% off next trip
741773,Meal voucher
741902,Free meal
742639,Free child ticket
745292,Meal voucher
750982,10% off next trip
751545,Free meal
752933,Free meal
756030,Free meal
756434,Meal voucher
757930,Meal voucher
760304,10% off next trip
760793,Meal voucher
763129,Meal voucher
763792,Meal voucher
765745,10% off next trip
767426,Meal voucher
768291,Free child ticket
774666,Meal voucher
777366,Free meal
777846,10% off next trip
780167,Free child ticket
785107,10% off next trip
785186,10% off next trip
792549,Meal voucher
796032,Meal voucher
801660,10% off next trip
811077,Meal voucher
